round,cid,latency
41,1aef75db99d040b7b279424f7ad88ca8,1.0581018924713137
41,e541b98593bf41b299ad1d1e404c082b,1.112307071685791
42,5b185ff312a34272bb05fd7c69ce00bf,0.5957522392272949
42,e541b98593bf41b299ad1d1e404c082b,0.9861152172088624
42,1aef75db99d040b7b279424f7ad88ca8,1.0031888484954834
43,e541b98593bf41b299ad1d1e404c082b,0.971388578414917
43,5b185ff312a34272bb05fd7c69ce00bf,1.018337965011597
43,1aef75db99d040b7b279424f7ad88ca8,1.1266696453094482
44,5b185ff312a34272bb05fd7c69ce00bf,0.794095516204834
44,1aef75db99d040b7b279424f7ad88ca8,0.8823132514953613
44,e541b98593bf41b299ad1d1e404c082b,0.9922409057617188
45,5b185ff312a34272bb05fd7c69ce00bf,0.9023408889770508
45,e541b98593bf41b299ad1d1e404c082b,0.9429810047149658
45,1aef75db99d040b7b279424f7ad88ca8,1.0017414093017578
46,1aef75db99d040b7b279424f7ad88ca8,0.6787614822387695
46,5b185ff312a34272bb05fd7c69ce00bf,0.940882682800293
46,e541b98593bf41b299ad1d1e404c082b,1.3043348789215088
47,1aef75db99d040b7b279424f7ad88ca8,0.9269821643829346
47,5b185ff312a34272bb05fd7c69ce00bf,1.1316561698913574
47,e541b98593bf41b299ad1d1e404c082b,1.1923248767852783
48,1aef75db99d040b7b279424f7ad88ca8,0.8523261547088623
48,5b185ff312a34272bb05fd7c69ce00bf,0.8739755153656006
48,e541b98593bf41b299ad1d1e404c082b,1.0033535957336426
49,5b185ff312a34272bb05fd7c69ce00bf,0.7786948680877686
49,e541b98593bf41b299ad1d1e404c082b,0.9578368663787842
49,1aef75db99d040b7b279424f7ad88ca8,1.0900509357452393
50,1aef75db99d040b7b279424f7ad88ca8,0.7248549461364746
50,5b185ff312a34272bb05fd7c69ce00bf,0.774285078048706
50,e541b98593bf41b299ad1d1e404c082b,1.012234449386597
51,5b185ff312a34272bb05fd7c69ce00bf,1.0831406116485596
51,e541b98593bf41b299ad1d1e404c082b,1.1676487922668457
51,1aef75db99d040b7b279424f7ad88ca8,1.2433781623840332
52,e541b98593bf41b299ad1d1e404c082b,0.8551373481750488
52,1aef75db99d040b7b279424f7ad88ca8,0.9237873554229736
52,5b185ff312a34272bb05fd7c69ce00bf,1.1577458381652832
53,5b185ff312a34272bb05fd7c69ce00bf,0.5519125461578369
53,1aef75db99d040b7b279424f7ad88ca8,0.7987163066864014
53,e541b98593bf41b299ad1d1e404c082b,1.0003931522369385
54,5b185ff312a34272bb05fd7c69ce00bf,0.7733280658721924
54,1aef75db99d040b7b279424f7ad88ca8,0.9264798164367676
54,e541b98593bf41b299ad1d1e404c082b,1.0282542705535889
55,5b185ff312a34272bb05fd7c69ce00bf,0.626185417175293
55,1aef75db99d040b7b279424f7ad88ca8,0.784982442855835
55,e541b98593bf41b299ad1d1e404c082b,1.018850326538086
56,5b185ff312a34272bb05fd7c69ce00bf,0.7294738292694092
56,e541b98593bf41b299ad1d1e404c082b,0.9949321746826172
56,1aef75db99d040b7b279424f7ad88ca8,1.1032452583312988
57,5b185ff312a34272bb05fd7c69ce00bf,0.6268343925476074
57,1aef75db99d040b7b279424f7ad88ca8,0.8038232326507568
57,e541b98593bf41b299ad1d1e404c082b,1.2272803783416748
58,1aef75db99d040b7b279424f7ad88ca8,0.9159882068634032
58,e541b98593bf41b299ad1d1e404c082b,0.9519262313842772
58,5b185ff312a34272bb05fd7c69ce00bf,1.092376947402954
59,5b185ff312a34272bb05fd7c69ce00bf,0.7340888977050781
59,e541b98593bf41b299ad1d1e404c082b,0.9449055194854736
59,1aef75db99d040b7b279424f7ad88ca8,0.9850280284881592
60,e541b98593bf41b299ad1d1e404c082b,0.9594168663024902
60,5b185ff312a34272bb05fd7c69ce00bf,1.0837197303771973
61,1aef75db99d040b7b279424f7ad88ca8,0.6963522434234619
61,5b185ff312a34272bb05fd7c69ce00bf,1.0302131175994873
61,e541b98593bf41b299ad1d1e404c082b,1.4497082233428955
62,5b185ff312a34272bb05fd7c69ce00bf,0.6711728572845459
62,e541b98593bf41b299ad1d1e404c082b,1.0355844497680664
62,1aef75db99d040b7b279424f7ad88ca8,1.2036547660827637
63,5b185ff312a34272bb05fd7c69ce00bf,0.619084358215332
63,e541b98593bf41b299ad1d1e404c082b,1.0370631217956543
63,1aef75db99d040b7b279424f7ad88ca8,1.1276473999023438
64,5b185ff312a34272bb05fd7c69ce00bf,0.7315609455108643
64,1aef75db99d040b7b279424f7ad88ca8,0.9724023342132568
64,e541b98593bf41b299ad1d1e404c082b,1.1186716556549072
65,5b185ff312a34272bb05fd7c69ce00bf,0.7580306529998779
65,1aef75db99d040b7b279424f7ad88ca8,1.0317764282226562
65,e541b98593bf41b299ad1d1e404c082b,1.0701565742492676
66,1aef75db99d040b7b279424f7ad88ca8,0.9361231327056884
66,5b185ff312a34272bb05fd7c69ce00bf,0.9697275161743164
66,e541b98593bf41b299ad1d1e404c082b,0.995081663131714
67,5b185ff312a34272bb05fd7c69ce00bf,0.5877153873443604
67,e541b98593bf41b299ad1d1e404c082b,0.9450671672821044
67,1aef75db99d040b7b279424f7ad88ca8,0.9522705078125
68,1aef75db99d040b7b279424f7ad88ca8,0.6823365688323975
68,5b185ff312a34272bb05fd7c69ce00bf,0.7815003395080566
68,e541b98593bf41b299ad1d1e404c082b,1.506810188293457
69,5b185ff312a34272bb05fd7c69ce00bf,0.7684118747711182
69,1aef75db99d040b7b279424f7ad88ca8,0.8599319458007812
69,e541b98593bf41b299ad1d1e404c082b,0.8994266986846924
70,1aef75db99d040b7b279424f7ad88ca8,0.8978176116943359
70,5b185ff312a34272bb05fd7c69ce00bf,1.0176756381988523
71,5b185ff312a34272bb05fd7c69ce00bf,0.6987025737762451
71,e541b98593bf41b299ad1d1e404c082b,0.9215154647827148
71,1aef75db99d040b7b279424f7ad88ca8,1.259739637374878
72,5b185ff312a34272bb05fd7c69ce00bf,0.6749095916748047
72,1aef75db99d040b7b279424f7ad88ca8,0.8684074878692627
72,e541b98593bf41b299ad1d1e404c082b,1.149099588394165
73,5b185ff312a34272bb05fd7c69ce00bf,1.0048003196716309
73,e541b98593bf41b299ad1d1e404c082b,1.0264484882354736
73,1aef75db99d040b7b279424f7ad88ca8,1.087977647781372
74,1aef75db99d040b7b279424f7ad88ca8,0.949946403503418
74,e541b98593bf41b299ad1d1e404c082b,0.9989571571350098
75,5b185ff312a34272bb05fd7c69ce00bf,0.8403570652008057
75,e541b98593bf41b299ad1d1e404c082b,1.1506714820861816
75,1aef75db99d040b7b279424f7ad88ca8,1.2686517238616943
76,5b185ff312a34272bb05fd7c69ce00bf,0.7322382926940918
76,1aef75db99d040b7b279424f7ad88ca8,0.8858051300048828
76,e541b98593bf41b299ad1d1e404c082b,1.2091071605682373
77,5b185ff312a34272bb05fd7c69ce00bf,0.9694268703460692
77,1aef75db99d040b7b279424f7ad88ca8,1.1713073253631592
77,e541b98593bf41b299ad1d1e404c082b,1.248556137084961
78,5b185ff312a34272bb05fd7c69ce00bf,0.7985706329345703
78,e541b98593bf41b299ad1d1e404c082b,0.924551248550415
78,1aef75db99d040b7b279424f7ad88ca8,1.0494589805603027
79,5b185ff312a34272bb05fd7c69ce00bf,0.9810547828674316
79,1aef75db99d040b7b279424f7ad88ca8,1.0205059051513672
79,e541b98593bf41b299ad1d1e404c082b,1.4442427158355713
80,5b185ff312a34272bb05fd7c69ce00bf,0.736128568649292
80,1aef75db99d040b7b279424f7ad88ca8,0.973562479019165
80,e541b98593bf41b299ad1d1e404c082b,1.0617179870605469
81,5b185ff312a34272bb05fd7c69ce00bf,0.7538650035858154
81,e541b98593bf41b299ad1d1e404c082b,0.8416225910186768
81,1aef75db99d040b7b279424f7ad88ca8,1.2625422477722168
82,5b185ff312a34272bb05fd7c69ce00bf,0.6644420623779297
82,1aef75db99d040b7b279424f7ad88ca8,0.6976542472839355
82,e541b98593bf41b299ad1d1e404c082b,1.48526930809021
83,1aef75db99d040b7b279424f7ad88ca8,0.7650454044342041
83,5b185ff312a34272bb05fd7c69ce00bf,0.9896900653839112
83,e541b98593bf41b299ad1d1e404c082b,1.3600900173187256
84,5b185ff312a34272bb05fd7c69ce00bf,0.6687402725219727
84,1aef75db99d040b7b279424f7ad88ca8,0.8095786571502686
84,e541b98593bf41b299ad1d1e404c082b,1.3054566383361816
85,e541b98593bf41b299ad1d1e404c082b,0.9988093376159668
85,5b185ff312a34272bb05fd7c69ce00bf,1.0565426349639893
85,1aef75db99d040b7b279424f7ad88ca8,1.184584140777588
86,5b185ff312a34272bb05fd7c69ce00bf,0.6678135395050049
86,1aef75db99d040b7b279424f7ad88ca8,0.8501152992248535
86,e541b98593bf41b299ad1d1e404c082b,0.8571133613586426
87,5b185ff312a34272bb05fd7c69ce00bf,0.7260818481445312
87,1aef75db99d040b7b279424f7ad88ca8,0.7453210353851318
87,e541b98593bf41b299ad1d1e404c082b,0.8894555568695068
88,1aef75db99d040b7b279424f7ad88ca8,0.7105038166046143
88,e541b98593bf41b299ad1d1e404c082b,0.9802961349487304
88,5b185ff312a34272bb05fd7c69ce00bf,1.0951449871063232
89,1aef75db99d040b7b279424f7ad88ca8,0.7500109672546387
89,e541b98593bf41b299ad1d1e404c082b,0.970566987991333
89,5b185ff312a34272bb05fd7c69ce00bf,1.1522681713104248
90,5b185ff312a34272bb05fd7c69ce00bf,0.9872376918792723
90,1aef75db99d040b7b279424f7ad88ca8,1.0246551036834717
90,e541b98593bf41b299ad1d1e404c082b,1.3359556198120115
91,5b185ff312a34272bb05fd7c69ce00bf,1.036534070968628
91,e541b98593bf41b299ad1d1e404c082b,1.0926437377929688
91,1aef75db99d040b7b279424f7ad88ca8,1.2303199768066406
92,1aef75db99d040b7b279424f7ad88ca8,0.946708917617798
92,5b185ff312a34272bb05fd7c69ce00bf,1.1764519214630127
92,e541b98593bf41b299ad1d1e404c082b,1.2447185516357422
93,1aef75db99d040b7b279424f7ad88ca8,0.9901494979858398
93,5b185ff312a34272bb05fd7c69ce00bf,1.1277308464050293
93,e541b98593bf41b299ad1d1e404c082b,1.240007400512695
94,5b185ff312a34272bb05fd7c69ce00bf,1.167424201965332
94,1aef75db99d040b7b279424f7ad88ca8,1.199505090713501
94,e541b98593bf41b299ad1d1e404c082b,1.2018334865570068
95,5b185ff312a34272bb05fd7c69ce00bf,0.613370418548584
95,1aef75db99d040b7b279424f7ad88ca8,0.9564952850341796
95,e541b98593bf41b299ad1d1e404c082b,1.1030523777008057
96,5b185ff312a34272bb05fd7c69ce00bf,0.814704179763794
96,e541b98593bf41b299ad1d1e404c082b,1.094747543334961
96,1aef75db99d040b7b279424f7ad88ca8,1.25472092628479
97,5b185ff312a34272bb05fd7c69ce00bf,1.1344928741455078
97,e541b98593bf41b299ad1d1e404c082b,1.1688413619995115
97,1aef75db99d040b7b279424f7ad88ca8,1.2624711990356443
98,1aef75db99d040b7b279424f7ad88ca8,0.8117735385894775
98,e541b98593bf41b299ad1d1e404c082b,0.9788975715637208
99,5b185ff312a34272bb05fd7c69ce00bf,0.8893752098083496
99,e541b98593bf41b299ad1d1e404c082b,0.9198448657989502
99,1aef75db99d040b7b279424f7ad88ca8,0.9678122997283936
100,5b185ff312a34272bb05fd7c69ce00bf,0.6817684173583984
100,e541b98593bf41b299ad1d1e404c082b,0.8931999206542969
100,1aef75db99d040b7b279424f7ad88ca8,0.9411256313323975
